PSR ID	B(deg)	L(deg)	Period(s)	Pdot	Flux(photons/cm^2/s)	LowCut(GeV)	HighCut(GeV)	SpectralIndex	T-Zero(MJD)	Binary(Y/N)	NumBins	Lite1	Lite2	Lite3	Lite4	Lite5	Lite6	Lite7	Lite8	Lite9	Lite10	Lite11	Lite12	Lite13	Lite14	Lite15	Lite16	Lite17	Lite18	Lite19	Lite20	Lite21
GRS0098247	-1.79E+00	3.49E+02	3.66E-01	8.14E-15	3.62E-11	1.00E-01	2.45E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.19E-11	3.30E-10	0.00E+00	3.30E-10	3.19E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS0099355	1.33E+00	8.99E+01	2.61E-01	1.77E-14	6.52E-11	1.00E-01	1.66E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.26E-10	6.52E-10	3.26E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00101004	-4.53E+00	1.46E+02	7.01E-01	1.91E-14	4.34E-10	1.00E-01	1.60E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.99E-10	1.82E-09	4.64E-09	1.82E-09	1.99E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00101614	8.99E-01	3.03E+02	3.37E-01	7.21E-16	1.49E-10	1.00E-01	8.24E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.97E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00101756	-3.86E-01	1.66E+00	6.29E-01	7.52E-14	3.67E-09	1.00E-01	8.07E+00	6.67E-01	5.19E+04	N	21	2.14E-09	2.18E-09	2.30E-09	2.51E-09	2.82E-09	3.24E-09	3.77E-09	4.39E-09	5.02E-09	5.52E-09	5.71E-09	5.52E-09	5.02E-09	4.39E-09	3.77E-09	3.24E-09	2.82E-09	2.51E-09	2.30E-09	2.18E-09	2.14E-09
GRS00103533	1.77E+00	3.39E+02	3.65E-01	3.31E-15	1.71E-09	1.00E-01	3.84E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.13E-11	3.78E-10	1.12E-09	4.03E-09	2.29E-08	4.03E-09	1.12E-09	3.78E-10	9.13E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00104003	-5.36E-01	3.16E+02	8.81E-01	1.74E-14	2.23E-10	1.00E-01	1.68E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.55E-10	7.27E-10	2.69E-09	7.27E-10	1.55E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00104286	1.95E+00	4.33E+01	4.69E-01	3.75E-15	1.11E-11	1.00E-01	3.61E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.45E-12	2.17E-11	5.13E-11	7.08E-11	5.13E-11	2.17E-11	2.45E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00104582	1.75E+00	1.30E+02	2.23E-01	1.23E-15	7.36E-11	1.00E-01	6.32E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.02E-10	6.34E-10	0.00E+00	6.34E-10	1.02E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00107929	1.36E+00	4.08E+01	3.73E-01	3.44E-14	9.88E-10	1.00E-01	1.19E+01	6.67E-01	5.19E+04	N	21	6.08E-10	6.19E-10	6.53E-10	7.11E-10	7.94E-10	9.01E-10	1.03E-09	1.17E-09	1.29E-09	1.39E-09	1.42E-09	1.39E-09	1.29E-09	1.17E-09	1.03E-09	9.01E-10	7.94E-10	7.11E-10	6.53E-10	6.19E-10	6.08E-10
GRS00108162	-1.04E+00	3.71E+00	8.51E-01	3.82E-14	8.31E-13	1.00E-01	1.13E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.66E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00109822	1.20E-01	3.56E+02	8.13E-01	4.72E-15	2.13E-12	1.00E-01	3.22E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.25E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00114244	2.03E+00	3.41E+02	4.41E-01	3.26E-15	2.49E-10	1.00E-01	3.88E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.25E-10	4.34E-09	3.25E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00116182	2.00E+00	3.51E+02	4.89E-01	1.92E-15	2.90E-12	1.00E-01	5.05E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.80E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00117534	-3.23E-01	1.43E+02	5.07E-01	8.29E-15	1.66E-10	1.00E-01	2.43E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.27E-11	1.92E-10	6.28E-10	1.57E-09	6.28E-10	1.92E-10	5.27E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00118674	5.17E-01	7.42E+00	2.02E-01	2.25E-15	2.46E-10	1.00E-01	4.66E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.94E-11	6.57E-11	1.61E-10	3.82E-10	9.55E-10	1.75E-09	9.55E-10	3.82E-10	1.61E-10	6.57E-11	1.94E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00118717	1.81E+00	3.37E+02	3.31E-01	8.82E-15	4.02E-11	1.00E-01	2.36E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.78E-13	2.18E-10	3.66E-10	2.18E-10	3.78E-13	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00119004	-8.92E-01	3.31E+01	3.83E-01	5.31E-15	5.75E-13	1.00E-01	3.04E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.15E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS01120205	-4.17E-01	5.03E+01	4.39E-01	5.17E-15	1.03E-08	1.00E-01	3.08E+01	6.67E-01	5.19E+04	N	21	2.78E-09	2.84E-09	3.02E-09	3.36E-09	3.93E-09	4.87E-09	6.49E-09	9.59E-09	1.68E-08	4.93E-08	0.00E+00	4.93E-08	1.68E-08	9.59E-09	6.49E-09	4.87E-09	3.93E-09	3.36E-09	3.02E-09	2.84E-09	2.78E-09
GRS11122158	4.89E+00	8.25E+00	7.36E-01	1.14E-14	1.52E-08	1.00E-01	2.07E+01	6.67E-01	5.19E+04	N	21	1.33E-08	1.33E-08	1.35E-08	1.37E-08	1.41E-08	1.44E-08	1.49E-08	1.53E-08	1.56E-08	1.58E-08	1.59E-08	1.58E-08	1.56E-08	1.53E-08	1.49E-08	1.44E-08	1.41E-08	1.37E-08	1.35E-08	1.33E-08	1.33E-08
GRS00125243	-3.76E-01	3.40E+02	5.62E-01	1.96E-15	1.36E-10	1.00E-01	5.00E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.72E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00128835	3.89E-01	1.79E+01	3.88E-01	3.14E-14	7.31E-10	1.00E-01	1.25E+01	6.67E-01	5.19E+04	N	21	6.40E-10	6.43E-10	6.50E-10	6.63E-10	6.79E-10	6.97E-10	7.17E-10	7.35E-10	7.49E-10	7.59E-10	7.62E-10	7.59E-10	7.49E-10	7.35E-10	7.17E-10	6.97E-10	6.79E-10	6.63E-10	6.50E-10	6.43E-10	6.40E-10
GRS00129336	-2.07E-01	3.06E+02	8.09E-01	4.09E-15	6.63E-12	1.00E-01	3.46E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.33E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00129464	-9.48E+00	5.62E+00	1.18E-01	4.72E-16	8.76E-12	1.00E-01	1.02E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.62E-11	8.26E-11	4.62E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00130657	-1.29E+00	4.18E+00	8.65E-01	2.73E-14	1.94E-11	1.00E-01	1.34E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.87E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00132886	-2.39E-01	3.22E+02	9.56E-01	4.08E-14	4.38E-10	1.00E-01	1.10E+01	6.67E-01	5.19E+04	N	21	2.21E-10	2.26E-10	2.41E-10	2.66E-10	3.05E-10	3.61E-10	4.37E-10	5.35E-10	6.47E-10	7.47E-10	7.89E-10	7.47E-10	6.47E-10	5.35E-10	4.37E-10	3.61E-10	3.05E-10	2.66E-10	2.41E-10	2.26E-10	2.21E-10
GRS00132911	2.79E-01	2.05E+01	1.40E-01	1.65E-15	5.37E-09	1.00E-01	5.45E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.90E-12	3.75E-10	1.21E-09	3.46E-09	1.24E-08	7.25E-08	1.24E-08	3.46E-09	1.21E-09	3.75E-10	6.90E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00135086	3.80E-02	3.40E+02	1.47E+00	8.13E-14	9.50E-13	1.00E-01	7.76E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.90E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00135414	3.08E-01	1.84E+02	1.90E-01	8.13E-14	5.97E-10	1.00E-01	8.66E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.48E-10	2.71E-09	5.42E-09	2.71E-09	5.48E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00135592	-2.91E+00	7.54E+01	3.15E-01	1.01E-15	3.47E-12	1.00E-01	6.98E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.78E-12	4.99E-11	9.78E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00135702	6.14E-01	3.50E+00	4.94E-01	1.35E-14	1.91E-09	1.00E-01	1.90E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.80E-10	1.66E-09	3.91E-09	7.77E-09	1.06E-08	7.77E-09	3.91E-09	1.66E-09	4.80E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS11137059	2.98E+00	2.47E+02	1.04E+00	3.04E-14	1.11E-07	1.00E-01	1.27E+01	6.67E-01	5.19E+04	N	21	3.32E-08	3.39E-08	3.63E-08	4.07E-08	4.80E-08	5.95E-08	7.82E-08	1.11E-07	1.72E-07	2.94E-07	4.16E-07	2.94E-07	1.72E-07	1.11E-07	7.82E-08	5.95E-08	4.80E-08	4.07E-08	3.63E-08	3.39E-08	3.32E-08
GRS00141010	-4.27E-01	3.35E+02	2.64E-01	6.08E-16	1.17E-09	1.00E-01	8.97E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.39E-11	2.61E-09	1.81E-08	2.61E-09	4.39E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS01142908	-2.19E-01	5.16E+01	5.23E-01	9.37E-15	1.25E-09	1.00E-01	2.28E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.08E-10	3.51E-09	1.67E-08	3.51E-09	6.08E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00143234	-3.15E-01	3.33E+02	4.00E-01	2.27E-15	2.79E-10	1.00E-01	4.65E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.82E-12	9.08E-11	4.35E-10	4.52E-09	4.35E-10	9.08E-11	7.82E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00143865	8.02E-02	1.70E+01	1.96E-01	3.57E-14	7.39E-10	1.00E-01	1.17E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.34E-10	3.65E-09	6.61E-09	3.65E-09	4.34E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00144012	-1.36E+00	3.00E+02	3.93E-01	4.16E-14	2.25E-09	1.00E-01	1.08E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.03E-08	2.43E-08	1.03E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00144901	5.92E-02	8.31E+01	3.84E-01	8.42E-14	6.49E-11	1.00E-01	7.62E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.88E-10	7.23E-10	2.88E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00145698	-2.43E+01	1.24E+01	3.89E-01	1.34E-14	2.82E-09	1.00E-01	2.03E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.27E-08	3.10E-08	1.27E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00148056	1.22E-01	3.15E+02	2.49E-01	2.53E-16	5.97E-11	1.00E-01	1.39E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.07E-12	9.58E-11	2.77E-10	4.39E-10	2.77E-10	9.58E-11	5.07E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00148825	4.11E-01	7.04E+01	3.86E-01	5.76E-15	5.84E-12	1.00E-01	2.91E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.27E-11	7.14E-11	2.27E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00151042	4.80E-01	2.32E+01	7.76E-01	1.41E-14	8.09E-11	1.00E-01	1.86E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.58E-10	9.02E-10	3.58E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00151377	6.55E-01	1.81E+00	1.14E-01	2.51E-15	1.10E-09	1.00E-01	4.41E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.89E-10	9.25E-10	3.70E-09	1.23E-08	3.70E-09	9.25E-10	1.89E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00154717	1.65E+00	2.06E+02	3.92E-01	2.92E-15	4.52E-10	1.00E-01	4.10E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.70E-10	5.83E-10	1.79E-09	3.97E-09	1.79E-09	5.83E-10	1.70E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00158107	1.66E-01	4.06E+01	4.40E-01	1.62E-14	1.77E-10	1.00E-01	1.74E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.71E-11	2.89E-10	1.44E-09	0.00E+00	1.44E-09	2.89E-10	4.71E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00160174	-5.65E-02	3.43E+02	6.23E-01	1.21E-14	9.70E-12	1.00E-01	2.01E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.29E-11	8.80E-11	5.29E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00160928	-5.25E-01	6.90E+01	4.86E-01	2.76E-15	2.69E-11	1.00E-01	4.21E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.56E-11	5.07E-10	1.56E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00161853	3.22E+00	2.62E+01	2.69E-01	4.97E-16	2.18E-11	1.00E-01	9.92E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.37E-11	3.28E-10	5.37E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00163144	1.18E+00	1.14E+01	1.40E+00	1.24E-13	4.78E-11	1.00E-01	6.28E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.27E-10	5.02E-10	2.27E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00164151	-1.02E-01	1.23E+02	7.55E-01	1.73E-13	9.01E-11	1.00E-01	5.32E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.51E-11	2.23E-10	4.09E-10	4.89E-10	4.09E-10	2.23E-10	2.51E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00165972	-1.10E-01	8.51E+01	8.77E-01	1.02E-13	1.21E-10	1.00E-01	7.42E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.95E-11	1.14E-09	1.05E-18	1.14E-09	6.95E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00166256	-3.55E-01	3.17E+02	7.77E-01	2.57E-14	6.10E-10	1.00E-01	1.38E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.19E-10	2.49E-09	6.18E-09	2.49E-09	5.19E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00166896	3.72E+00	9.76E+00	3.07E-01	1.95E-15	2.00E-10	1.00E-01	5.01E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.79E-12	2.20E-10	8.52E-10	1.85E-09	8.52E-10	2.20E-10	3.79E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00167621	9.12E-01	2.93E+01	2.04E-01	7.49E-15	1.07E-10	1.00E-01	2.56E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.50E-10	9.18E-10	0.00E+00	9.18E-10	1.50E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00168286	4.36E-01	9.44E+00	2.59E-01	7.60E-13	3.05E-09	1.00E-01	4.81E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.06E-11	1.05E-09	2.94E-09	6.44E-09	1.21E-08	1.59E-08	1.21E-08	6.44E-09	2.94E-09	1.05E-09	3.06E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS11168622	2.22E+00	1.49E+02	1.67E+00	3.99E-14	1.97E-08	1.00E-01	1.11E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.93E-07	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00170042	2.65E-02	1.93E+01	3.47E-01	5.37E-14	2.65E-11	1.00E-01	9.54E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.63E-12	1.34E-10	2.50E-10	1.34E-10	5.63E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00170436	-9.58E-01	1.33E+01	3.07E-01	4.98E-15	1.89E-10	1.00E-01	3.13E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.10E-10	9.09E-10	1.35E-09	9.09E-10	3.10E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00172801	2.41E+00	3.20E+02	2.11E-01	1.61E-15	4.97E-12	1.00E-01	5.51E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.64E-11	4.66E-11	2.64E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00173746	6.89E+00	5.94E+01	3.37E-01	2.76E-17	8.53E-12	1.00E-01	4.21E+02	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.71E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00174846	-1.77E-01	3.44E+02	5.41E-01	2.45E-14	1.36E-11	1.00E-01	1.41E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.30E-11	1.46E-10	6.30E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00175422	4.21E-01	1.27E+01	2.38E-01	3.52E-15	2.11E-09	1.00E-01	3.73E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.11E-10	1.19E-09	2.74E-09	5.00E-09	7.55E-09	8.81E-09	7.55E-09	5.00E-09	2.74E-09	1.19E-09	2.11E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
